520.29034 199.37946
537.7343 192.83856
549.5055 178.082
408.00742 211.18198
480.50616 219.08296
475.89975 231.78796
499.94067 194.6444
415.34726 197.56734
479.29382 189.10576
479.00018 204.70425
563.3442 167.86023
431.3584 218.1551
468.69864 211.59877
449.96924 232.63698
467.02652 241.3386
531.4894 246.9601
531.1006 230.39444
530.7462 213.25423
433.59637 246.92084
497.92215 294.74445
496.46954 280.66882
530.775 263.37967
442.78424 236.09212
526.82446 279.16022
520.27466 292.65616
545.06354 206.76862
461.65012 246.4378
509.4113 301.03036
481.50223 253.0158
499.33377 265.1971
677.3029 181.19528
699.0299 172.8613
719.61273 159.6467
589.495 250.43793
572.8041 266.01422
657.59094 192.24971
477.41315 257.0337
639.4663 205.32063
622.43774 219.75165
559.9057 204.58713
741.9391 150.9869
497.10922 258.9451
605.9551 234.9519
519.81824 265.05725
548.40027 268.81686
669.08905 222.03804
682.5185 211.33289
698.0121 201.86658
623.68646 289.7753
605.5713 288.88776
657.464 233.90723
556.1936 305.11862
647.3685 246.72975
638.54333 260.33987
734.7978 135.8287
706.2554 188.82828
560.84125 292.71393
630.75934 274.67987
565.7167 279.01782
585.5429 282.17014
720.04034 244.77698
737.18756 232.69931
742.00806 215.45395
654.38416 309.3391
635.22314 304.1307
704.62775 256.92578
585.77313 321.4402
690.69727 269.43176
677.94696 282.3688
715.48254 199.65167
735.4917 206.7851
591.38684 309.47223
666.00543 295.70856
578.77136 167.90154
598.148 296.37833
616.4677 301.77496
728.40265 277.4497
737.1999 262.8154
746.9589 247.04099
681.72546 334.49066
663.8455 326.34134
720.0715 291.0252
711.5668 303.4751
702.2829 314.6644
743.7078 221.62839
757.2958 229.13889
622.9989 327.23618
692.1525 324.76315
554.6164 217.66917
628.2249 314.69363
645.09076 317.9911
742.0458 422.39087
837.83704 208.55162
573.3533 203.81068
829.1688 198.34291
711.17847 360.083
695.4571 347.98322
731.8949 414.43155
722.0832 404.565
714.38275 392.08603
820.88464 176.03743
819.8146 186.82805
661.9415 365.82373
710.4677 376.97107
766.8905 152.68037
668.6509 354.51013
676.4671 341.8903
757.8104 279.96686
755.57935 260.55374
728.16797 123.11473
752.6792 239.81845
753.7165 356.61844
730.8288 356.78433
760.06555 298.31058
762.8129 315.7748
766.3055 332.56403
739.8704 199.5087
749.1399 217.88419
728.9973 376.983
770.4653 348.94492
723.94 190.38654
721.426 365.9919
713.8193 353.28824
799.1764 271.78662
795.39154 250.60918
714.19714 184.45233
792.4227 228.26088
789.04333 353.86316
771.9572 361.67834
803.8538 291.9132
809.48456 311.11597
816.0547 329.587
773.0144 204.70073
790.02423 204.61037
806.3782 344.77603
756.49805 203.68341
592.3051 166.96886
776.86975 390.2069
774.22864 376.8741
828.96625 276.95844
821.93195 259.61865
756.1348 215.85147
814.7556 241.22916
822.058 348.92636
806.9124 359.00122
835.7673 293.46085
842.218 309.35046
848.0378 324.89835
800.4755 200.35106
807.60626 221.55283
833.4659 335.4528
779.7008 215.0606
564.7748 225.87988
815.8646 387.2195
811.4597 374.15204
680.6125 466.60226
664.96716 475.69687
695.745 460.00723
603.1605 461.20947
657.50494 508.35892
646.84784 529.8516
879.21484 259.88013
874.3234 242.25067
811.18 173.76668
866.6069 225.07262
850.07904 337.6849
839.2161 350.47147
879.605 278.35336
879.58496 295.72302
878.4608 312.20792
844.73193 191.03004
856.77234 208.02095
865.90155 325.93796
830.59625 174.41751
792.3346 157.41931
846.272 362.95972
857.51495 255.35068
841.92346 241.63531
785.1249 144.58505
749.78864 187.07034
826.0227 226.95506
884.649 323.59158
894.102 336.65225
873.46265 267.8021
890.5273 278.3101
905.3611 289.31064
792.1142 195.60503
809.5275 211.3257
893.76746 307.18716
770.1894 190.75267
732.8801 179.59071
902.20746 347.95215
904.1499 216.15727
890.86725 202.70291
718.26575 171.23077
798.79315 179.67322
875.7761 189.81021
934.9459 291.00595
944.4545 303.09305
915.70795 230.12685
925.7659 244.42722
934.7656 258.66165
840.3607 165.31836
858.8827 177.41005
924.1265 278.0916
820.6057 153.5851
776.6462 188.67302
952.65955 313.9265
938.0184 162.82466
707.8891 159.56624
929.8952 141.59448
770.9778 175.39702
840.60626 130.62578
918.85406 121.76514
962.1077 255.24591
972.8166 265.7916
945.2845 183.22267
951.5364 203.42111
956.9071 223.61047
884.9899 104.25412
905.30835 102.87851
950.1234 244.16298
862.30585 115.55539
824.2968 139.87227
982.0485 275.5091
968.72046 166.27519
810.91144 150.0114
954.25684 158.14793
828.8159 154.66096
866.5827 145.54681
937.2182 152.47464
987.609 225.97943
999.9839 230.96564
979.584 177.46384
984.5428 191.6122
981.9394 206.3628
899.73846 142.75162
918.56067 148.43416
973.9602 219.66492
879.9261 135.93419
848.4816 150.09549
830.5625 -20.70804
859.81555 142.81493
842.3327 -5.0334535
870.7998 133.4794
851.7885 101.9273
854.1624 10.673343
779.38995 -78.69144
773.69745 -90.152794
823.5668 -37.559624
809.3037 -46.50361
797.0918 -56.33623
865.2105 48.685493
866.8312 26.533005
787.113 -67.17078
861.89197 73.06609
864.14496 120.97992
838.45294 -20.548986
848.1336 119.97171
826.46747 -2.1667204
833.13416 123.05544
821.09875 79.83063
814.8948 4.9579954
884.7604 128.78735
823.8733 -96.153206
821.9246 -109.3817
849.4074 -38.76493
834.95306 -48.943256
830.41437 -65.686325
816.7315 37.603725
819.4577 16.99289
826.678 -81.46417
817.2768 58.559345
828.18994 101.41877
892.5315 -28.012238
842.5176 109.35317
894.8052 -7.654252
857.835 95.469574
896.5283 88.17843
898.2346 13.62593
851.6346 130.26463
863.5003 -93.52512
890.5667 -47.80657
869.0227 -48.285686
866.85547 -64.6395
903.23663 58.14533
900.88824 35.47481
864.99994 -79.88152
904.66766 80.53955
877.10406 90.5361
941.8928 -50.035908
932.0713 81.09739
953.31006 -34.481853
916.956 75.81448
948.4376 45.19295
963.2896 -18.41528
848.93243 84.22269
900.48254 -106.91966
930.4546 -64.64568
908.81573 -61.23096
905.60986 -77.831665
979.22626 15.640293
971.8738 -1.7276673
902.8625 -93.242485
964.41077 30.750776
930.3262 58.418346
976.7364 -64.36693
915.3904 49.66181
958.56464 -48.645206
945.37604 85.41303
895.43115 51.945602
876.9317 37.543213
939.8684 -32.497818
928.3588 46.892883
940.5124 -124.78595
966.00934 -76.90831
946.2871 -77.922424
943.8787 -95.122154
903.5986 0.7570021
921.7529 -16.115063
941.9838 -110.90434
885.0075 18.206005
876.36664 56.223473
631.361 471.6641
629.8114 487.95862
638.66547 458.5039
647.10516 487.02478
708.2114 464.4769
652.7246 522.6821
1021.1343 -74.82946
1079.3376 120.88661
1039.755 -79.792694
923.13434 36.367245
1090.1232 112.35192
1109.2496 102.991486
1042.6935 -97.71761
1074.344 132.99995
998.8377 -74.32038
982.69574 -82.96889
981.605 -98.92196
1047.9248 -127.81755
1045.492 -113.8666
980.738 -113.01062
1121.1818 107.441216
1095.7899 99.16876
1053.0577 -64.52633
1087.48 86.20769
1064.9236 -47.723476
1073.3817 109.19777
1085.6368 70.27746
1080.0667 38.82538
1065.6177 -29.400393
1077.711 96.282684
1037.0951 -73.15907
931.59467 25.856901
1017.35803 -80.607735
1015.405 -96.64807
1072.7577 6.35942
1068.7185 -10.829453
1014.15 -110.804375
1076.5662 22.819284
1083.1323 54.5788
1082.4553 -44.42303
1016.9223 56.43803
1091.4175 -28.146034
1022.69324 83.66508
1012.32806 42.437088
999.88904 14.180446
1073.1255 -19.374577
1020.33673 70.24436
1071.0216 -60.158302
1024.2495 96.27955
1057.1781 -73.6114
1065.6401 -87.73414
1035.8813 -2.6938202
1054.0613 -10.996802
1072.9944 -100.01171
1017.92505 5.570219
1006.5837 28.328365
1113.1167 -25.242668
979.53094 -260.5776
1134.4858 -19.316957
955.88666 -248.95659
991.34235 -266.0437
1015.08765 -275.68185
1144.578 -32.65291
967.7624 -254.819
1100.9158 -39.95784
953.2704 -236.60905
1089.149 -54.96345
1096.4163 -67.29482
1158.5836 -58.005013
1152.5176 -45.81559
1026.5859 -279.76245
1003.22754 -271.09656
1147.545 -3.129133
1313.2286 -30.179745
1166.1896 8.645326
1325.0586 -7.0522423
1307.7327 -41.895023
1059.7615 -226.01324
1175.7559 -2.1694365
1319.0314 -18.470108
944.81573 -254.94907
1128.6564 -16.595325
1331.0887 3.710464
1117.8105 -32.3515
1123.6666 -44.947052
1083.7173 -227.52658
1183.9613 -12.39958
1071.7317 -226.89992
1302.6407 -53.174618
1179.2324 26.452574
1222.13 -89.82116
1197.9513 38.160564
1212.1753 -117.487686
1225.4592 -74.79894
1227.7803 -42.956738
1208.4391 22.623434
1217.618 -104.08292
1199.9187 -141.16432
1161.1268 14.291803
1206.1227 -129.92834
1153.4495 25.925562
1146.8505 36.926037
1222.7731 -9.821655
1216.8099 6.6194673
1226.3405 -26.444496
1227.4054 -59.131466
1205.7224 60.170692
1337.7751 92.730736
1219.4161 80.42043
1364.6237 101.29343
1323.3125 91.36886
1293.365 94.44683
1233.836 94.439445
1351.6244 96.09324
1387.4885 115.64802
1190.9844 44.73228
1397.1732 123.63307
1376.6042 107.97901
1183.0475 54.72739
1262.3549 103.84144
1246.1227 110.18068
1278.034 98.492485
1308.4623 91.99158
1221.222 98.129196
1346.8121 192.72122
1229.6921 121.53463
1371.0624 210.49274
1333.4366 184.28638
1303.841 168.97636
1244.8871 130.62898
1359.3379 201.49074
1392.1576 228.72247
1212.9385 78.592094
1401.3625 237.46411
1382.0079 219.62263
1221.8319 68.46801
1269.9016 157.01096
1251.1835 152.84459
1287.4514 162.46489
1319.1411 176.31615
1231.2618 144.23547
1149.3601 177.08875
1236.7297 166.95598
1120.1957 179.24687
1164.6118 178.17476
1185.5897 190.70311
1242.4828 173.71617
1134.552 177.51242
1092.8867 185.08101
1217.6471 140.86621
1080.0155 188.4364
1106.3041 181.90926
1205.1682 137.19534
1213.7562 189.24998
1067.9731 191.7531
1231.3892 193.48183
1196.5579 185.30206
1180.3807 180.86296
1243.5891 190.36362
1123.4697 241.71632
1246.1869 214.33441
1093.7438 247.90433
1139.1411 239.55368
1172.0681 236.74318
1232.814 216.03436
1108.3246 244.45703
1066.8146 257.98407
1256.9998 190.21175
1054.9529 265.10516
1079.8372 252.3058
1207.0503 235.07689
1044.4529 273.4186
1225.378 234.03984
1189.3098 235.89232
1155.339 237.91313
605.76306 483.31354
617.6284 471.00012
584.7351 485.6813
657.0987 478.39944
604.7874 493.35635
707.0987 451.10992
1256.3282 228.76785
1149.7678 293.56064
1240.3866 232.29451
1117.9617 300.47803
1166.3805 290.14084
1035.42 282.21765
1175.2616 276.4487
1236.3254 250.33769
1133.6244 296.87192
1088.4316 309.8095
1270.5066 227.30588
1075.1139 316.3735
1102.8439 304.67923
1218.6202 276.71014
1063.9943 325.316
1236.2814 271.02997
1200.9983 281.4619
1183.3702 285.48428
1250.1172 238.45041
1156.1241 342.03818
1248.5698 261.4164
1124.3964 348.28134
1172.2501 338.24164
1058.6968 337.8034
1204.6991 328.70917
1250.5367 285.84393
1140.1543 345.35565
1093.7295 352.64536
1263.0046 244.46051
1079.0171 352.9381
1108.901 350.7968
1236.9387 315.96426
1065.5872 349.16638
1252.879 308.31973
1220.875 322.76648
1188.4668 333.83905
1274.763 301.25186
1194.2814 388.51935
1261.6613 304.7676
1162.694 394.45038
1210.165 384.81808
1089.6158 395.77374
1242.1072 375.89447
1266.3071 325.94925
1178.4481 391.71735
1131.6111 398.68906
1116.3997 400.26328
1147.0634 396.762
1275.042 365.65128
1101.4749 401.54657
1277.6776 351.44888
1258.3271 370.82477
1226.0938 380.59827
1316.1245 335.43466
1387.4819 372.08597
1305.1404 343.60083
1416.0204 375.8569
1372.3391 373.1182
1461.399 422.48795
1091.0015 409.40582
1340.1757 378.1943
1293.0205 353.25742
1402.1091 372.78366
1439.644 390.04758
1448.5924 400.22464
1428.7145 381.68378
1304.1737 384.50598
1455.7336 411.34152
1292.3629 368.9666
1322.7773 381.44876
1356.6274 375.2972
1438.0714 655.6745
1298.972 376.04633
1411.1465 666.49713
1449.7035 650.2169
1402.8307 720.089
1410.3607 732.5536
1311.8463 454.36447
1286.1667 376.53467
1425.1495 661.11774
1380.2616 678.767
1389.8237 692.0144
1396.1257 672.11597
1296.5583 429.19644
1393.9668 706.9177
1294.4126 400.916
1295.3823 455.30334
1326.3485 454.4293
1334.3953 561.58344
1331.5668 431.7934
1343.7644 604.6178
1325.3894 542.0674
1370.0719 690.1025
1380.6812 701.4274
1299.1124 506.5464
1318.5304 436.93127
1340.3661 582.38025
1342.8237 648.11804
1339.3882 669.828
1344.4778 626.4274
1302.7157 465.44067
1360.5533 677.01984
1304.752 445.09073
1416.6475 744.08325
1300.4989 486.15088
1313.5126 523.7958
1221.0624 574.00006
1303.955 730.60547
1234.025 575.7403
1317.7205 681.7555
1328.0522 694.6582
1259.0503 526.65796
1318.9263 479.45105
1200.7039 598.8484
1287.5892 704.65826
1276.983 689.85846
1296.5206 718.4124
1288.223 481.00375
1292.548 687.8415
1304.376 477.4089
1340.1862 700.8515
1278.0438 505.3874
1239.4823 548.40765
1257.3303 566.5607
1256.7579 596.2017
1245.5499 555.1576
1348.1183 590.29407
1362.183 587.3035
1236.7603 531.57135
1269.1173 475.83884
1261.4316 581.41455
1296.3187 595.4549
1314.2916 594.09033
1277.232 596.3342
1262.6749 503.4242
1331.4531 592.45514
1273.4404 488.79657
1331.1903 708.29376
1249.6359 517.451
1229.8468 545.2587
1148.9244 591.30194
1106.9087 623.8809
1169.6511 574.3141
1185.391 733.7893
1163.6667 690.6647
1184.2587 701.7154
1210.7141 544.8631
1127.6572 607.3273
1101.2123 657.1756
1121.1019 670.8553
1086.115 641.2073
1235.4542 515.1218
1142.3243 680.9839
1247.851 504.64957
1184.281 718.9206
1219.8065 526.2848
1190.5615 558.711
1173.7734 603.6661
1161.9629 646.91797
1178.206 581.5983
1198.901 718.47363
1224.1421 712.31696
1230.0494 730.71625
1191.6283 545.2887
1168.0431 625.3737
1145.0133 689.585
1171.361 699.1854
1154.1322 668.1987
1210.7606 515.6258
1198.0048 706.36633
1212.6787 500.45993
1214.6498 727.5349
1200.8151 529.6684
1180.828 559.45
576.875 470.26633
622.631 457.2172
562.7484 457.1636
719.4464 447.16138
293.28497 129.49919
551.44714 474.0251
559.0472 487.0708
1143.5521 582.4519
1147.4796 636.4095
1149.1351 561.6119
1240.8369 746.2337
1257.5033 680.5825
1268.5275 693.8227
1203.014 733.2516
1175.3947 541.97943
1145.6251 609.48895
1199.0381 637.07184
1217.4672 651.9556
1179.431 622.9521
1201.9847 519.1205
1235.0035 668.0833
1197.2162 504.5025
1247.3793 704.7564
1186.5327 527.4645
1158.1677 545.0082
1136.3406 574.1308
1187.0969 587.47736
1135.5012 562.9752
1242.942 685.385
1227.7478 655.44214
1216.2861 672.1464
1250.3022 760.0509
1148.9282 531.8806
1161.6649 580.8486
1234.725 601.1651
1237.1906 619.5663
1211.5027 594.1054
1146.7478 499.63437
1234.9463 637.81647
1230.4026 679.5527
1147.766 514.44415
1143.2678 548.01807
1089.7335 578.8392
1052.2 610.0567
1111.562 568.4692
1191.8768 682.3104
1258.4471 771.9023
1112.1531 663.6346
1139.1543 670.42584
1202.3788 675.9221
1117.8273 532.9327
1070.7906 593.7789
1020.25775 646.4363
1058.0919 647.5007
1035.7183 627.67
1112.153 500.86768
1085.8068 655.8745
1165.8881 677.2516
1114.9438 515.5705
1120.7739 552.2651
1066.3792 584.1373
1058.3861 632.38
1078.7556 568.2679
1150.704 749.66907
1205.2429 690.631
1124.9354 708.52106
1134.1013 723.96814
1177.4468 671.8957
1093.3765 542.46326
1062.2561 608.2556
1051.5979 680.73474
1083.1241 686.69934
1054.8314 656.8757
1114.8942 692.0301
1142.7562 737.80304
1091.675 527.712
1094.9895 559.4432
1055.4803 581.1913
